Wall time,Step,Value
1685282872.9038599,6360000,-27.59000015258789
1685282971.1120973,6390000,-29.649999618530273
1685283069.39714,6420000,-30.450000762939453
1685283164.8926463,6450000,-27.530000686645508
1685283261.7357047,6480000,-29.530000686645508
1685283359.0258331,6510000,-30.790000915527344
1685283454.0033062,6540000,-30.100000381469727
1685283548.0906556,6570000,-26.350000381469727
1685283642.355439,6600000,-36.18000030517578
1685283739.577384,6630000,-35.15999984741211
1685283837.6092787,6660000,-34.939998626708984
1685283935.5795386,6690000,-39.790000915527344
1685284033.8178966,6720000,-45.0099983215332
1685284132.144564,6750000,-23.290000915527344
1685284230.4217567,6780000,-27.40999984741211
1685284328.5413644,6810000,-32.20000076293945
1685284426.7331395,6840000,-31.93000030517578
1685284524.616971,6870000,-27.649999618530273
1685284621.3081954,6900000,-23.1200008392334
1685284717.973555,6930000,-26.440000534057617
1685284812.3192477,6960000,-19.799999237060547
1685284906.9999588,6990000,-16.25
1685285004.908527,7020000,-15.3100004196167
1685285103.1172292,7050000,-19.780000686645508
1685285200.5461621,7080000,-23.950000762939453
1685285295.4268074,7110000,-23.360000610351562
1685285389.569571,7140000,-22.010000228881836
1685285483.7107372,7170000,-25.940000534057617
1685285577.8451393,7200000,-26.200000762939453
1685285672.0557594,7230000,-32.02000045776367
1685285766.159133,7260000,-30.75
1685285860.2030025,7290000,-29.969999313354492
1685285954.4537442,7320000,-28.56999969482422
1685286048.849208,7350000,-25.209999084472656
1685286143.3520236,7380000,-29.010000228881836
1685286237.7279391,7410000,-30.530000686645508
1685286336.0862787,7440000,-28.479999542236328
1685286434.3142703,7470000,-26.020000457763672
1685286532.685094,7500000,-26.18000030517578
1685286629.7869985,7530000,-29.489999771118164
1685286724.3323312,7560000,-27.719999313354492
1685286818.628575,7590000,-32.220001220703125
1685286915.7457938,7620000,-30.600000381469727
1685287014.209997,7650000,-33.56999969482422
1685287112.7217486,7680000,-31.139999389648438
1685287210.1724684,7710000,-28.290000915527344
1685287308.6086109,7740000,-30.639999389648438
1685287405.4675984,7770000,-33.40999984741211
1685287501.1910894,7800000,-33.4900016784668
1685287596.339989,7830000,-29.899999618530273
1685287694.3926682,7860000,-29.280000686645508
1685287790.953043,7890000,-28.420000076293945
1685287887.1726122,7920000,-37.040000915527344
1685287986.3405344,7950000,-37.54999923706055
1685288085.3709226,7980000,-37.029998779296875
1685288181.7364628,8010000,-30.100000381469727
1685288278.4013004,8040000,-26.770000457763672
1685288375.38112,8070000,-30.389999389648438
1685288474.5372095,8100000,-32.38999938964844
1685288569.4525783,8130000,-35.470001220703125
1685288668.9867167,8160000,-33.599998474121094
1685288766.1637442,8190000,-36.709999084472656
1685288864.3078206,8220000,-33.66999816894531
1685288961.5101628,8250000,-34.380001068115234
1685289057.2046278,8280000,-35.790000915527344
1685289156.9810176,8310000,-29.729999542236328
1685289256.8978822,8340000,-22.530000686645508
1685289354.5895476,8370000,-24.489999771118164
1685289454.0761685,8400000,-23.3700008392334
1685289554.1408422,8430000,-21.59000015258789
1685289654.1916525,8460000,-17.3700008392334
1685289754.0860193,8490000,-20.350000381469727
1685289853.3271644,8520000,-15.869999885559082
1685289953.3016765,8550000,-20.209999084472656
1685290053.3497267,8580000,-18.90999984741211
1685290153.342089,8610000,-18.56999969482422
1685290250.3270884,8640000,-25.579999923706055
1685290350.4814768,8670000,-24.0
1685290449.3361108,8700000,-21.059999465942383
1685290545.1299164,8730000,-21.799999237060547
1685290641.5384088,8760000,-10.529999732971191
1685290737.2226312,8790000,-16.6200008392334
1685290832.9842744,8820000,-12.539999961853027
1685290928.91763,8850000,-19.280000686645508
1685291026.841503,8880000,-21.68000030517578
1685291124.9416444,8910000,-23.670000076293945
1685291223.1797209,8940000,-19.530000686645508
1685291321.392399,8970000,-28.239999771118164
1685291421.181569,9000000,-23.40999984741211
1685291520.815697,9030000,-28.649999618530273
1685291620.3097112,9060000,-28.549999237060547
1685291716.686382,9090000,-23.780000686645508
1685291812.4605947,9120000,-28.40999984741211
1685291910.457948,9150000,-26.969999313354492
1685292006.234063,9180000,-24.6299991607666
1685292103.3417847,9210000,-52.63999938964844
1685292203.151934,9240000,-140.3699951171875
1685292303.0514064,9270000,-143.60000610351562
1685292402.7980566,9300000,-145.22000122070312
1685292501.77609,9330000,-142.8699951171875
1685292598.1251438,9360000,-144.11000061035156
1685292694.2061176,9390000,-25.31999969482422
1685292789.9519978,9420000,-21.0
1685292885.507309,9450000,-27.709999084472656
1685292982.289357,9480000,-27.850000381469727
1685293082.0624099,9510000,-27.459999084472656
1685293181.9909,9540000,-24.729999542236328
1685293278.1297004,9570000,-18.139999389648438
1685293374.0049725,9600000,-16.920000076293945
1685293469.611044,9630000,-19.729999542236328
1685293568.6668148,9660000,-17.18000030517578
1685293665.9740212,9690000,-20.790000915527344
1685293761.7069938,9720000,-17.690000534057617
1685293857.385999,9750000,-21.299999237060547
1685293952.911197,9780000,-25.440000534057617
1685294048.4400055,9810000,-24.469999313354492
1685294144.0288038,9840000,-25.420000076293945
1685294239.6606686,9870000,-28.469999313354492
1685294335.22465,9900000,-31.030000686645508
1685294430.765299,9930000,-35.119998931884766
1685294526.25776,9960000,-35.119998931884766
1685294622.9197462,9990000,-37.150001525878906
1685294722.798058,10020000,-31.68000030517578
1685294822.420192,10050000,-35.2599983215332
1685294922.1617,10080000,-36.06999969482422
1685295021.625026,10110000,-41.130001068115234
1685295121.4741395,10140000,-30.780000686645508
1685295221.1078603,10170000,-32.099998474121094
1685295321.084342,10200000,-31.25
1685295420.8810294,10230000,-37.25
1685295520.6855388,10260000,-34.900001525878906
1685295620.421362,10290000,-33.900001525878906
1685295720.165135,10320000,-29.1299991607666
1685295820.0160851,10350000,-29.81999969482422
1685295916.559027,10380000,-28.549999237060547
1685296012.1736193,10410000,-21.770000457763672
1685296107.7996633,10440000,-22.149999618530273
1685296204.074883,10470000,-25.989999771118164
1685296301.5798748,10500000,-26.8799991607666
1685296401.565008,10530000,-20.3700008392334
1685296501.7433794,10560000,-9.829999923706055
1685296601.142586,10590000,-4.659999847412109
1685296700.9263504,10620000,-3.7799999713897705
1685296801.061375,10650000,-9.279999732971191
1685296900.767255,10680000,-11.359999656677246
1685296996.2566783,10710000,-11.359999656677246
1685297092.7799044,10740000,-15.579999923706055
1685297190.3250184,10770000,-16.6200008392334
1685297286.1399057,10800000,-18.559999465942383
1685297385.545661,10830000,-15.279999732971191
1685297483.0285957,10860000,-14.100000381469727
1685297581.5472648,10890000,-14.779999732971191
1685297681.5048747,10920000,-14.210000038146973
1685297781.1576452,10950000,-14.9399995803833
1685297879.9878938,10980000,-24.010000228881836
1685297978.6781394,11010000,-24.81999969482422
1685298075.4892068,11040000,-26.329999923706055
1685298175.1295807,11070000,-30.399999618530273
1685298272.544048,11100000,-33.720001220703125
1685298370.210978,11130000,-23.139999389648438
1685298465.7548943,11160000,-18.920000076293945
1685298561.3211043,11190000,-16.920000076293945
1685298656.971674,11220000,-15.9399995803833
1685298752.5536616,11250000,-17.559999465942383
1685298848.1576877,11280000,-20.90999984741211
1685298944.2814302,11310000,-23.6200008392334
1685299040.0552227,11340000,-25.8799991607666
1685299135.9412181,11370000,-23.549999237060547
1685299232.9287813,11400000,-25.860000610351562
1685299332.9843397,11430000,-22.899999618530273
1685299432.7707713,11460000,-22.350000381469727
1685299532.4523776,11490000,-21.59000015258789
1685299632.175211,11520000,-21.790000915527344
1685299731.7421837,11550000,-25.790000915527344
1685299831.2521696,11580000,-34.75
1685299929.9474452,11610000,-31.530000686645508
1685300028.6658773,11640000,-34.43000030517578
1685300126.1736655,11670000,-38.779998779296875
1685300222.5203202,11700000,-31.899999618530273
1685300318.6512573,11730000,-31.760000228881836
1685300414.8362675,11760000,-35.04999923706055
1685300511.54077,11790000,-27.989999771118164
1685300608.9758415,11820000,-29.770000457763672
1685300708.728607,11850000,-30.510000228881836
1685300808.600432,11880000,-32.529998779296875
1685300908.4404273,11910000,-30.770000457763672
1685301007.2561753,11940000,-30.489999771118164
1685301106.910744,11970000,-27.989999771118164
1685301202.65103,12000000,-29.81999969482422
1685301298.1383262,12030000,-29.81999969482422
1685301393.8041208,12060000,-34.790000915527344
1685301493.3220131,12090000,-30.059999465942383
1685301593.156404,12120000,-27.110000610351562
1685301690.2463295,12150000,-20.850000381469727
1685301789.2519295,12180000,-11.069999694824219
1685301889.091988,12210000,-15.630000114440918
1685301988.6780849,12240000,-19.049999237060547
1685302088.565342,12270000,-19.229999542236328
1685302188.3274581,12300000,-22.280000686645508
1685302285.9541035,12330000,-22.059999465942383
1685302384.8302267,12360000,-29.43000030517578
1685302484.621179,12390000,-31.299999237060547
1685302584.5377827,12420000,-30.920000076293945
1685302684.3643572,12450000,-37.08000183105469
1685302784.0175097,12480000,-34.68000030517578
1685302883.9488294,12510000,-33.060001373291016
1685302983.8418467,12540000,-42.0099983215332
1685303083.7317038,12570000,-42.540000915527344
1685303183.5251164,12600000,-36.08000183105469
1685303283.4346704,12630000,-36.47999954223633
1685303382.393853,12660000,-34.939998626708984
1685303481.589621,12690000,-27.280000686645508
1685303581.2860034,12720000,-23.510000228881836
1685303680.711216,12750000,-23.65999984741211
1685303780.4606016,12780000,-24.450000762939453
1685303879.9732766,12810000,-24.65999984741211
1685303979.5191758,12840000,-26.3700008392334
1685304075.5088913,12870000,-26.329999923706055
1685304173.979264,12900000,-28.649999618530273
1685304273.5766585,12930000,-32.5099983215332
1685304373.1126273,12960000,-31.979999542236328
1685304472.8338506,12990000,-34.75
1685304572.3888562,13020000,-35.06999969482422
1685304671.9811425,13050000,-32.540000915527344
1685304771.7565987,13080000,-27.719999313354492
1685304871.367338,13110000,-26.799999237060547
1685304971.0402594,13140000,-25.920000076293945
1685305070.907912,13170000,-22.1299991607666
1685305170.5186732,13200000,-23.1299991607666
1685305270.2136023,13230000,-21.75
1685305369.877529,13260000,-21.549999237060547
1685305469.6795373,13290000,-26.290000915527344
1685305569.3837173,13320000,-24.950000762939453
1685305669.202128,13350000,-20.229999542236328
1685305768.8492222,13380000,-21.3799991607666
1685305868.5872993,13410000,-20.959999084472656
1685305968.323696,13440000,-20.719999313354492
1685306067.8891816,13470000,-20.56999969482422
1685306167.561142,13500000,-27.360000610351562
1685306267.1988509,13530000,-32.95000076293945
1685306365.4003236,13560000,-32.16999816894531
1685306460.7735293,13590000,-30.969999313354492
1685306556.0829074,13620000,-31.1299991607666
1685306651.769718,13650000,-30.200000762939453
1685306747.413823,13680000,-27.850000381469727
1685306843.0500753,13710000,-20.989999771118164
1685306942.1032503,13740000,-17.790000915527344
1685307041.6581013,13770000,-16.5
1685307140.329957,13800000,-18.700000762939453
1685307239.7977808,13830000,-20.75
1685307339.337557,13860000,-17.09000015258789
1685307439.2390382,13890000,-21.239999771118164
1685307538.8651147,13920000,-23.239999771118164
1685307638.4417548,13950000,-25.829999923706055
1685307737.9980826,13980000,-24.829999923706055
1685307837.5537775,14010000,-27.90999984741211
1685307937.3328185,14040000,-26.989999771118164
1685308037.0285811,14070000,-27.770000457763672
1685308136.4981925,14100000,-31.829999923706055
1685308235.948339,14130000,-40.439998626708984
1685308331.3729742,14160000,-32.470001220703125
1685308426.8863256,14190000,-31.520000457763672
1685308522.3100078,14220000,-33.560001373291016
1685308617.7801034,14250000,-36.72999954223633
1685308713.1984305,14280000,-35.47999954223633
1685308808.8170311,14310000,-25.600000381469727
1685308904.5659215,14340000,-18.270000457763672
1685309002.1037626,14370000,-12.770000457763672
1685309101.9228826,14400000,-11.1899995803833
1685309201.6651835,14430000,-6.510000228881836
1685309298.901193,14460000,-6.519999980926514
1685309398.6094322,14490000,-11.649999618530273
1685309498.4718547,14520000,-13.149999618530273
1685309597.9458432,14550000,-15.800000190734863
1685309694.4028375,14580000,-21.0
1685309789.9440255,14610000,-26.610000610351562
1685309886.4545999,14640000,-28.790000915527344
1685309985.591985,14670000,-25.530000686645508
1685310085.4300444,14700000,-14.720000267028809
1685310181.2179074,14730000,-4.760000228881836
1685310276.6578279,14760000,-6.260000228881836
1685310372.101733,14790000,-10.260000228881836
1685310467.5291743,14820000,-16.329999923706055
1685310562.9383073,14850000,-23.239999771118164
1685310659.1285203,14880000,-25.829999923706055
1685310754.6722856,14910000,-29.43000030517578
1685310850.1320229,14940000,-34.209999084472656
1685310945.6887462,14970000,-35.04999923706055
1685311042.244423,15000000,-35.61000061035156
1685311142.0093746,15030000,-33.5
1685311241.872441,15060000,-25.15999984741211
1685311341.5816398,15090000,-22.690000534057617
1685311441.2594001,15120000,-19.540000915527344
1685311541.0702744,15150000,-23.799999237060547
1685311640.8515286,15180000,-22.040000915527344
1685311740.7333663,15210000,-16.530000686645508
1685311840.2365983,15240000,-18.020000457763672
1685311935.7230213,15270000,-12.949999809265137
1685312031.250836,15300000,-15.170000076293945
1685312126.4294667,15330000,-21.510000228881836
1685312222.0057502,15360000,-19.920000076293945
1685312317.2627537,15390000,-15.34000015258789
1685312412.7304978,15420000,-14.930000305175781
1685312507.9310925,15450000,-14.25
1685312603.2850947,15480000,-13.239999771118164
1685312700.653517,15510000,-14.739999771118164
1685312800.1254997,15540000,-21.790000915527344
1685312899.7566912,15570000,-20.110000610351562
1685312999.4345098,15600000,-18.389999389648438
1685313098.9352682,15630000,-17.440000534057617
1685313198.5338187,15660000,-15.239999771118164
1685313298.0772767,15690000,-21.200000762939453
1685313397.6793568,15720000,-25.010000228881836
1685313497.192688,15750000,-24.81999969482422
1685313596.6897206,15780000,-26.950000762939453
1685313695.1686747,15810000,-21.469999313354492
1685313792.0299997,15840000,-20.219999313354492
1685313891.4606535,15870000,-22.219999313354492
1685313990.9270027,15900000,-20.959999084472656
1685314090.5336509,15930000,-19.09000015258789
1685314189.0691886,15960000,-19.860000610351562
1685314284.5420587,15990000,-18.65999984741211
1685314380.054296,16020000,-22.100000381469727
1685314475.8376322,16050000,-17.90999984741211
1685314571.4490473,16080000,-18.799999237060547
1685314667.0964253,16110000,-23.959999084472656
1685314762.8206956,16140000,-15.859999656677246
1685314858.4649293,16170000,-15.640000343322754
1685314953.9574502,16200000,-14.970000267028809
1685315049.8492606,16230000,-15.960000038146973
1685315145.619647,16260000,-17.760000228881836
1685315241.3127265,16290000,-21.65999984741211
1685315336.783258,16320000,-29.190000534057617
1685315432.144705,16350000,-27.31999969482422
1685315527.8158877,16380000,-35.099998474121094
1685315623.5849168,16410000,-28.110000610351562
1685315719.1660042,16440000,-27.649999618530273
1685315817.5538476,16470000,-29.15999984741211
1685315916.8450177,16500000,-35.20000076293945
1685316016.2857528,16530000,-38.599998474121094
1685316115.7337136,16560000,-34.91999816894531
1685316215.2338316,16590000,-30.81999969482422
1685316314.764484,16620000,-28.190000534057617
1685316412.1057112,16650000,-28.100000381469727
1685316511.5305624,16680000,-21.09000015258789
1685316610.8706522,16710000,-21.360000610351562
1685316710.0992725,16740000,-23.850000381469727
1685316809.4332516,16770000,-38.779998779296875
1685316908.9792438,16800000,-48.52000045776367
1685317008.3368251,16830000,-53.75
1685317105.9484084,16860000,-56.779998779296875
1685317202.5700881,16890000,-54.040000915527344
1685317302.2022614,16920000,-45.72999954223633
1685317400.6659548,16950000,-31.649999618530273
1685317500.0716686,16980000,-33.13999938964844
1685317599.3673193,17010000,-36.13999938964844
1685317698.8230836,17040000,-37.11000061035156
1685317798.1599276,17070000,-39.20000076293945
1685317897.5965858,17100000,-33.29999923706055
1685317997.3169084,17130000,-33.66999816894531
1685318096.7044966,17160000,-34.90999984741211
1685318196.000722,17190000,-37.2400016784668
1685318295.3860679,17220000,-40.970001220703125
1685318392.5975661,17250000,-38.04999923706055
1685318487.9245925,17280000,-35.29999923706055
1685318583.4379308,17310000,-30.030000686645508
1685318679.5138135,17340000,-37.52000045776367
1685318778.878669,17370000,-38.63999938964844
1685318878.43152,17400000,-38.38999938964844
1685318977.8226082,17430000,-40.560001373291016
1685319077.2574127,17460000,-40.560001373291016
1685319176.1511974,17490000,-39.310001373291016
1685319271.5578115,17520000,-45.15999984741211
1685319366.899046,17550000,-41.4900016784668
1685319462.3967593,17580000,-38.5
1685319557.9231513,17610000,-38.47999954223633
1685319653.676458,17640000,-39.84000015258789
1685319749.2513926,17670000,-29.510000228881836
1685319844.819055,17700000,-24.719999313354492
1685319943.5446107,17730000,-29.040000915527344
1685320043.0813305,17760000,-31.31999969482422
1685320142.468853,17790000,-24.270000457763672
1685320241.9631612,17820000,-30.1200008392334
1685320341.547062,17850000,-35.4900016784668
1685320441.0305877,17880000,-34.58000183105469
1685320540.2400403,17910000,-32.720001220703125
1685320635.8524387,17940000,-36.54999923706055
1685320731.0880914,17970000,-33.11000061035156
1685320826.4657474,18000000,-31.450000762939453
1685320922.0120714,18030000,-26.40999984741211
1685321017.5409465,18060000,-29.899999618530273
1685321113.5081205,18090000,-26.479999542236328
1685321213.3421001,18120000,-29.010000228881836
1685321312.847863,18150000,-24.15999984741211
1685321411.7073195,18180000,-23.520000457763672
1685321511.1357288,18210000,-23.170000076293945
1685321610.5366392,18240000,-27.010000228881836
1685321710.1919637,18270000,-18.84000015258789
1685321809.1874673,18300000,-16.729999542236328
1685321908.8387282,18330000,-12.34000015258789
1685322008.3088372,18360000,-7.300000190734863
1685322107.945257,18390000,-7.960000038146973
1685322207.4499373,18420000,-9.640000343322754
1685322305.6698966,18450000,-9.640000343322754
1685322405.1178496,18480000,-14.199999809265137
1685322504.632278,18510000,-23.350000381469727
1685322604.0149262,18540000,-26.350000381469727
1685322703.732879,18570000,-31.93000030517578
1685322803.175133,18600000,-37.04999923706055
1685322899.949763,18630000,-38.41999816894531
1685322995.5259824,18660000,-39.31999969482422
1685323091.051702,18690000,-30.670000076293945
1685323186.3774009,18720000,-32.58000183105469
1685323281.6310666,18750000,-31.719999313354492
1685323377.0859966,18780000,-26.979999542236328
1685323473.6940837,18810000,-24.209999084472656
1685323573.2553473,18840000,-24.260000228881836
1685323672.7105114,18870000,-19.0
1685323772.1654506,18900000,-18.75
1685323871.5380633,18930000,-20.610000610351562
1685323970.5635352,18960000,-21.969999313354492
1685324070.2013025,18990000,-16.420000076293945
1685324169.8181024,19020000,-18.65999984741211
1685324269.314236,19050000,-15.680000305175781
1685324368.8434691,19080000,-15.680000305175781
1685324468.4322274,19110000,-21.149999618530273
1685324567.8624668,19140000,-27.40999984741211
1685324667.4681315,19170000,-29.270000457763672
1685324767.1713033,19200000,-29.209999084472656
1685324866.78539,19230000,-24.450000762939453
1685324966.3078346,19260000,-15.859999656677246
1685325065.9477458,19290000,-12.779999732971191
1685325165.477944,19320000,-22.889999389648438
1685325264.9368942,19350000,-22.81999969482422
1685325364.55977,19380000,-26.18000030517578
1685325464.0221174,19410000,-28.770000457763672
1685325563.4677873,19440000,-27.309999465942383
