Wall time,Step,Value
1685278025.431728,4860000,1390.550048828125
1685278123.5782566,4890000,1687.56005859375
1685278222.0102644,4920000,1770.030029296875
1685278318.9240868,4950000,1851.7900390625
1685278417.0104787,4980000,1716.18994140625
1685278515.1295109,5010000,1545.199951171875
1685278613.319085,5040000,1638.22998046875
1685278711.458072,5070000,1560.72998046875
1685278809.7416747,5100000,1643.9100341796875
1685278907.8515785,5130000,1727.3900146484375
1685279005.9317396,5160000,1788.31005859375
1685279104.0531876,5190000,2032.52001953125
1685279202.4135838,5220000,1857.4300537109375
1685279300.4643943,5250000,1944.2099609375
1685279398.55527,5280000,2147.469970703125
1685279496.7180867,5310000,2149.590087890625
1685279594.9904108,5340000,1899.239990234375
1685279693.3159013,5370000,1796.8599853515625
1685279791.5938735,5400000,1502.2900390625
1685279889.732478,5430000,1323.719970703125
1685279987.606393,5460000,1544.449951171875
1685280085.8573925,5490000,1644.800048828125
1685280184.1252437,5520000,1703.0799560546875
1685280282.2979174,5550000,1716.780029296875
1685280379.035893,5580000,1812.1199951171875
1685280475.4482968,5610000,1881.239990234375
1685280572.5878763,5640000,2043.06005859375
1685280666.8001456,5670000,1988.5899658203125
1685280760.948463,5700000,2026.4000244140625
1685280854.8902164,5730000,2106.6201171875
1685280949.3173,5760000,1964.1800537109375
1685281043.469081,5790000,1657.0899658203125
1685281137.9398043,5820000,1657.1700439453125
1685281232.4328458,5850000,1324.010009765625
1685281330.5577419,5880000,1347.0
1685281428.6462321,5910000,1460.8599853515625
1685281526.835018,5940000,1750.5799560546875
1685281621.8495426,5970000,1878.68994140625
1685281717.363606,6000000,1869.3900146484375
1685281815.4536433,6030000,1903.8199462890625
1685281913.9030178,6060000,1842.260009765625
1685282008.209149,6090000,2010.8599853515625
1685282102.287041,6120000,1752.3199462890625
1685282196.3405576,6150000,1954.030029296875
1685282290.4032264,6180000,1843.280029296875
1685282384.5916567,6210000,1909.9599609375
1685282480.6902065,6240000,1834.6199951171875
1685282578.698158,6270000,2044.8299560546875
1685282676.7525496,6300000,2271.27001953125
1685282774.7586758,6330000,2162.5
1685282872.9037983,6360000,2385.10009765625
1685282971.112037,6390000,2318.139892578125
1685283069.3970833,6420000,2253.6298828125
1685283164.8925872,6450000,2367.919921875
1685283261.7356458,6480000,2421.02001953125
1685283359.0257761,6510000,2511.320068359375
1685283454.0032444,6540000,2143.010009765625
1685283548.090593,6570000,1933.7099609375
1685283642.3553767,6600000,2141.699951171875
1685283739.577326,6630000,1373.02001953125
1685283837.6092227,6660000,1327.030029296875
1685283935.5794797,6690000,1343.1099853515625
1685284033.8178427,6720000,1350.719970703125
1685284132.144496,6750000,1321.260009765625
1685284230.421698,6780000,1395.43994140625
1685284328.541307,6810000,1685.9599609375
1685284426.7330816,6840000,1691.77001953125
1685284524.6169147,6870000,1726.0999755859375
1685284621.3081365,6900000,1705.9000244140625
1685284717.9734974,6930000,1826.8599853515625
1685284812.3191843,6960000,1463.6099853515625
1685284906.9998999,6990000,1354.8299560546875
1685285004.9084709,7020000,1318.8900146484375
1685285103.1171727,7050000,1336.1800537109375
1685285200.5461016,7080000,1540.77001953125
1685285295.4267435,7110000,1684.780029296875
1685285389.5695,7140000,1689.0799560546875
1685285483.7106793,7170000,1909.969970703125
1685285577.8450809,7200000,1976.5999755859375
1685285672.0557008,7230000,2160.35009765625
1685285766.1590743,7260000,2158.169921875
1685285860.2029448,7290000,2265.75
1685285954.4536862,7320000,2298.2900390625
1685286048.84915,7350000,2306.639892578125
1685286143.351966,7380000,2450.47998046875
1685286237.7278802,7410000,2499.56005859375
1685286336.08622,7440000,2324.18994140625
1685286434.314215,7470000,2199.469970703125
1685286532.685037,7500000,2067.570068359375
1685286629.7869365,7530000,1973.22998046875
1685286724.3322694,7560000,1999.43994140625
1685286818.6285121,7590000,2043.1800537109375
1685286915.7457356,7620000,1970.1400146484375
1685287014.2099385,7650000,2294.06005859375
1685287112.7216907,7680000,2150.0
1685287210.1724102,7710000,1920.260009765625
1685287308.6085522,7740000,2098.669921875
1685287405.4675398,7770000,2037.0699462890625
1685287501.1910343,7800000,2136.320068359375
1685287596.339932,7830000,2177.25
1685287694.392606,7860000,2126.219970703125
1685287790.9529746,7890000,2236.429931640625
1685287887.1725419,7920000,2511.8798828125
1685287986.340473,7950000,2460.679931640625
1685288085.3708537,7980000,2692.409912109375
1685288181.7364051,8010000,2214.3701171875
1685288278.4012382,8040000,1883.2099609375
1685288375.3810532,8070000,1754.0799560546875
1685288474.5371528,8100000,1814.010009765625
1685288569.4525187,8130000,1872.0799560546875
1685288668.9866555,8160000,1804.75
1685288766.163685,8190000,1977.199951171875
1685288864.3077617,8220000,2083.860107421875
1685288961.5101027,8250000,2135.360107421875
1685289057.204567,8280000,2185.85009765625
1685289156.9809582,8310000,2229.820068359375
1685289256.8978243,8340000,2021.93994140625
1685289354.5894861,8370000,2022.8499755859375
1685289454.0761127,8400000,1740.2900390625
1685289554.140786,8430000,1682.1099853515625
1685289654.1915963,8460000,1488.68994140625
1685289754.0859656,8490000,1512.5400390625
1685289853.3271043,8520000,1494.6600341796875
1685289953.3016193,8550000,1726.9599609375
1685290053.3496695,8580000,1591.5799560546875
1685290153.3420308,8610000,1478.760009765625
1685290250.3270288,8640000,1364.050048828125
1685290350.4814162,8670000,1175.68994140625
1685290449.3360443,8700000,1065.9200439453125
1685290545.129856,8730000,1325.4200439453125
1685290641.5383468,8760000,1142.9300537109375
1685290737.2225645,8790000,1454.6199951171875
1685290832.984215,8820000,1439.050048828125
1685290928.9175732,8850000,1662.8800048828125
1685291026.8414433,8880000,1560.719970703125
1685291124.9415832,8910000,1675.780029296875
1685291223.1796606,8940000,1531.969970703125
1685291321.3923407,8970000,1569.1700439453125
1685291421.1815119,9000000,1457.4599609375
1685291520.815639,9030000,1677.719970703125
1685291620.3096526,9060000,1743.3399658203125
1685291716.6863217,9090000,1672.8199462890625
1685291812.4605336,9120000,1770.530029296875
1685291910.4578938,9150000,1827.93994140625
1685292006.2340014,9180000,1761.989990234375
1685292103.3417256,9210000,1590.550048828125
1685292203.151875,9240000,1796.5999755859375
1685292303.0513504,9270000,1688.9000244140625
1685292402.7980022,9300000,1808.0899658203125
1685292501.7760262,9330000,1719.489990234375
1685292598.1250856,9360000,1812.5
1685292694.2060583,9390000,1446.550048828125
1685292789.9519372,9420000,1484.699951171875
1685292885.5072472,9450000,1501.43994140625
1685292982.2892942,9480000,1444.9599609375
1685293082.0623505,9510000,1325.010009765625
1685293181.9908397,9540000,1296.9100341796875
1685293278.1296394,9570000,1189.780029296875
1685293374.0049121,9600000,1161.449951171875
1685293469.6109815,9630000,1397.5400390625
1685293568.666759,9660000,1458.93994140625
1685293665.9739623,9690000,1648.0699462890625
1685293761.7069268,9720000,1544.47998046875
1685293857.3859394,9750000,1707.8599853515625
1685293952.911135,9780000,1876.22998046875
1685294048.4399352,9810000,1910.1400146484375
1685294144.0287368,9840000,1989.0400390625
1685294239.6606045,9870000,2077.25
1685294335.224584,9900000,1994.8299560546875
1685294430.7652342,9930000,2167.530029296875
1685294526.257695,9960000,2263.4599609375
1685294622.9196863,9990000,2357.340087890625
1685294722.7979963,10020000,2030.8399658203125
1685294822.4201334,10050000,2180.22998046875
1685294922.1616452,10080000,2206.18994140625
1685295021.624971,10110000,2205.659912109375
1685295121.4740767,10140000,1693.0999755859375
1685295221.1078022,10170000,1883.0799560546875
1685295321.0842814,10200000,1933.8599853515625
1685295420.8809702,10230000,2168.550048828125
1685295520.6854815,10260000,2018.1300048828125
1685295620.4213026,10290000,2033.219970703125
1685295720.1650767,10320000,2179.639892578125
1685295820.0160284,10350000,2056.080078125
1685295916.5589645,10380000,1917.8599853515625
1685296012.1735542,10410000,1811.699951171875
1685296107.7996001,10440000,1845.9599609375
1685296204.0748181,10470000,1584.5
1685296301.5798178,10500000,1573.280029296875
1685296401.5649521,10530000,1166.550048828125
1685296501.743321,10560000,967.47998046875
1685296601.1425266,10590000,952.6400146484375
1685296700.9262927,10620000,975.9500122070312
1685296801.061314,10650000,1239.199951171875
1685296900.7671971,10680000,1264.5799560546875
1685296996.2566214,10710000,1320.030029296875
1685297092.7798476,10740000,1589.93994140625
1685297190.3249595,10770000,1276.260009765625
1685297286.1398451,10800000,1289.3800048828125
1685297385.5456023,10830000,1016.260009765625
1685297483.028535,10860000,1087.25
1685297581.5472062,10890000,1202.75
1685297681.5048025,10920000,1237.300048828125
1685297781.1575878,10950000,1298.6199951171875
1685297879.9878328,10980000,1377.280029296875
1685297978.6780813,11010000,1294.0400390625
1685298075.4891503,11040000,1471.97998046875
1685298175.129523,11070000,1515.780029296875
1685298272.5439894,11100000,1607.3199462890625
1685298370.2109213,11130000,1356.5799560546875
1685298465.7548347,11160000,1177.4599609375
1685298561.3210447,11190000,1147.97998046875
1685298656.9716136,11220000,1238.010009765625
1685298752.553599,11250000,1292.9000244140625
1685298848.1576302,11280000,1419.3199462890625
1685298944.2813709,11310000,1517.0400390625
1685299040.0551617,11340000,1610.280029296875
1685299135.941155,11370000,1523.93994140625
1685299232.9287236,11400000,1600.06005859375
1685299332.9842827,11430000,1428.4599609375
1685299432.770697,11460000,1419.1500244140625
1685299532.452317,11490000,1526.7900390625
1685299632.175152,11520000,1446.1800537109375
1685299731.7421272,11550000,1644.8900146484375
1685299831.2521136,11580000,1895.0999755859375
1685299929.9473825,11610000,1952.4200439453125
1685300028.6658218,11640000,2170.580078125
1685300126.1736085,11670000,2330.820068359375
1685300222.5202591,11700000,2127.090087890625
1685300318.6511993,11730000,2080.699951171875
1685300414.8362107,11760000,2059.06005859375
1685300511.5407116,11790000,1937.800048828125
1685300608.9757817,11820000,2080.10009765625
1685300708.7285483,11850000,2167.989990234375
1685300808.6003754,11880000,2085.60009765625
1685300908.4403696,11910000,2046.4200439453125
1685301007.256115,11940000,2105.360107421875
1685301106.910676,11970000,2031.5
1685301202.6509688,12000000,1888.3900146484375
1685301298.138267,12030000,1917.75
1685301393.8040621,12060000,1977.8800048828125
1685301493.321955,12090000,1945.1199951171875
1685301593.1563473,12120000,1591.239990234375
1685301690.246264,12150000,1305.8199462890625
1685301789.2518702,12180000,1183.81005859375
1685301889.0919282,12210000,1323.1800537109375
1685301988.6780262,12240000,1445.6400146484375
1685302088.5652864,12270000,1587.0699462890625
1685302188.3273954,12300000,1893.010009765625
1685302285.9540448,12330000,1903.27001953125
1685302384.8301682,12360000,2183.0
1685302484.6211236,12390000,2136.7900390625
1685302584.537726,12420000,2140.919921875
1685302684.3642998,12450000,2417.0400390625
1685302784.0174537,12480000,2375.8798828125
1685302883.9487703,12510000,1960.81005859375
1685302983.8417861,12540000,1800.1700439453125
1685303083.731644,12570000,1766.8199462890625
1685303183.5250585,12600000,1683.47998046875
1685303283.4346101,12630000,1683.199951171875
1685303382.3937883,12660000,1628.3800048828125
1685303481.5895643,12690000,1697.1500244140625
1685303581.2859437,12720000,1874.6099853515625
1685303680.711157,12750000,2008.2099609375
1685303780.4605427,12780000,2132.719970703125
1685303879.9732192,12810000,2131.510009765625
1685303979.5191166,12840000,2248.050048828125
1685304075.5088267,12870000,2221.5
1685304173.9792056,12900000,2159.679931640625
1685304273.5766034,12930000,2327.22998046875
1685304373.1125655,12960000,2257.60009765625
1685304472.8337917,12990000,2251.0
1685304572.388796,13020000,2256.9599609375
1685304671.9810865,13050000,2088.110107421875
1685304771.7565398,13080000,2005.550048828125
1685304871.3672805,13110000,2079.64990234375
1685304971.040201,13140000,2056.280029296875
1685305070.9078548,13170000,1970.219970703125
1685305170.5186164,13200000,2005.6800537109375
1685305270.2135422,13230000,1981.739990234375
1685305369.8774703,13260000,1947.4000244140625
1685305469.6794794,13290000,1800.8699951171875
1685305569.383655,13320000,1583.300048828125
1685305669.202065,13350000,1549.5899658203125
1685305768.849165,13380000,1561.1199951171875
1685305868.5872386,13410000,1663.7900390625
1685305968.3236268,13440000,1670.1500244140625
1685306067.88912,13470000,1808.5899658203125
1685306167.5610855,13500000,1984.989990234375
1685306267.1987872,13530000,2114.93994140625
1685306365.4002645,13560000,2264.330078125
1685306460.7734694,13590000,2107.530029296875
1685306556.082847,13620000,2141.610107421875
1685306651.7696574,13650000,2044.4000244140625
1685306747.4137664,13680000,1913.8599853515625
1685306843.050014,13710000,1740.6500244140625
1685306942.1031916,13740000,1455.8499755859375
1685307041.6580434,13770000,1275.8299560546875
1685307140.3298995,13800000,1562.449951171875
1685307239.797718,13830000,1734.93994140625
1685307339.3374937,13860000,1682.8299560546875
1685307439.2389698,13890000,1848.3499755859375
1685307538.8650596,13920000,1941.0
1685307638.4416955,13950000,2260.389892578125
1685307737.9980245,13980000,2425.969970703125
1685307837.5537224,14010000,2711.909912109375
1685307937.332758,14040000,2387.139892578125
1685308037.0285225,14070000,2357.090087890625
1685308136.498135,14100000,2436.919921875
1685308235.9482799,14130000,2623.429931640625
1685308331.3729055,14160000,2215.1298828125
1685308426.88626,14190000,1956.9300537109375
1685308522.3099449,14220000,1918.780029296875
1685308617.7800376,14250000,2188.72998046875
1685308713.1983643,14280000,2175.6201171875
1685308808.816958,14310000,1919.6800537109375
1685308904.5658624,14340000,1477.4100341796875
1685309002.103705,14370000,1303.5400390625
1685309101.9228246,14400000,912.239990234375
1685309201.665123,14430000,931.25
1685309298.9011347,14460000,1111.6300048828125
1685309398.6093743,14490000,1473.199951171875
1685309498.4717984,14520000,1503.93994140625
1685309597.9457872,14550000,1511.260009765625
1685309694.4027774,14580000,1651.5899658203125
1685309789.9439662,14610000,1871.2099609375
1685309886.454542,14640000,1666.3199462890625
1685309985.5919266,14670000,1527.949951171875
1685310085.4299843,14700000,1299.8900146484375
1685310181.2178478,14730000,912.3900146484375
1685310276.6577666,14760000,924.3099975585938
1685310372.1016674,14790000,1180.5999755859375
1685310467.5291011,14820000,1296.699951171875
1685310562.938247,14850000,1610.0699462890625
1685310659.128463,14880000,1808.3699951171875
1685310754.6722207,14910000,1983.199951171875
1685310850.1319652,14940000,2204.5400390625
1685310945.688664,14970000,2287.8701171875
1685311042.2443652,15000000,2509.77001953125
1685311142.0093164,15030000,2409.22998046875
1685311241.8723829,15060000,2109.860107421875
1685311341.5815842,15090000,1858.5899658203125
1685311441.2593439,15120000,1799.5999755859375
1685311541.0702164,15150000,1519.68994140625
1685311640.8514712,15180000,1359.8199462890625
1685311740.7333083,15210000,1295.4000244140625
1685311840.2365415,15240000,1339.8699951171875
1685311935.722955,15270000,1282.56005859375
1685312031.250774,15300000,1234.1700439453125
1685312126.4294045,15330000,1395.0799560546875
1685312222.0056865,15360000,1374.0400390625
1685312317.2626848,15390000,1178.68994140625
1685312412.7304292,15420000,1404.550048828125
1685312507.9310281,15450000,1517.010009765625
1685312603.285038,15480000,1642.81005859375
1685312700.6534586,15510000,1589.9000244140625
1685312800.1254413,15540000,1690.25
1685312899.7566326,15570000,1744.6300048828125
1685312999.4344523,15600000,1468.1800537109375
1685313098.9352105,15630000,1431.43994140625
1685313198.533761,15660000,1461.8299560546875
1685313298.077221,15690000,1556.1800537109375
1685313397.6792982,15720000,1501.8599853515625
1685313497.1926286,15750000,1607.8499755859375
1685313596.689666,15780000,1679.1500244140625
1685313695.168618,15810000,1557.0400390625
1685313792.0299432,15840000,1439.4200439453125
1685313891.4605968,15870000,1613.989990234375
1685313990.9269423,15900000,1738.760009765625
1685314090.5335944,15930000,1561.1700439453125
1685314189.0691197,15960000,1612.5899658203125
1685314284.5419962,15990000,1691.1300048828125
1685314380.05423,16020000,1849.219970703125
1685314475.8375666,16050000,1548.2900390625
1685314571.4489844,16080000,1604.739990234375
1685314667.0963683,16110000,1606.6099853515625
1685314762.8206367,16140000,1157.280029296875
1685314858.464867,16170000,1118.989990234375
1685314953.9573836,16200000,1101.6400146484375
1685315049.8491921,16230000,1283.0400390625
1685315145.619588,16260000,1262.9300537109375
1685315241.3126605,16290000,1385.1199951171875
1685315336.7831995,16320000,1644.530029296875
1685315432.1446335,16350000,1587.52001953125
1685315527.8158224,16380000,1908.93994140625
1685315623.5848598,16410000,1743.6300048828125
1685315719.1659412,16440000,1935.3199462890625
1685315817.5537915,16470000,2161.989990234375
1685315916.8449602,16500000,2308.280029296875
1685316016.285697,16530000,2522.429931640625
1685316115.7336566,16560000,2515.110107421875
1685316215.2337751,16590000,2232.81005859375
1685316314.7644217,16620000,2259.429931640625
1685316412.1056535,16650000,1958.199951171875
1685316511.5305052,16680000,1682.489990234375
1685316610.8705943,16710000,1521.4100341796875
1685316710.0992098,16740000,1550.5899658203125
1685316809.433194,16770000,1743.9000244140625
1685316908.979187,16800000,1782.9599609375
1685317008.3367643,16830000,1867.3399658203125
1685317105.9483497,16860000,2029.8499755859375
1685317202.5700343,16890000,1862.300048828125
1685317302.2022042,16920000,1698.5999755859375
1685317400.6658971,16950000,1588.6300048828125
1685317500.0716121,16980000,1755.510009765625
1685317599.3672626,17010000,2063.469970703125
1685317698.8230255,17040000,2172.7099609375
1685317798.1598704,17070000,2275.77001953125
1685317897.5965276,17100000,2130.97998046875
1685317997.3168466,17130000,2343.780029296875
1685318096.7044382,17160000,2506.969970703125
1685318196.0006425,17190000,2599.64990234375
1685318295.3860075,17220000,2818.93994140625
1685318392.597507,17250000,2517.419921875
1685318487.9245257,17280000,2372.1201171875
1685318583.4378705,17310000,2201.179931640625
1685318679.5137556,17340000,2394.300048828125
1685318778.8786013,17370000,2368.739990234375
1685318878.431455,17400000,2440.68994140625
1685318977.8225496,17430000,2454.949951171875
1685319077.257351,17460000,2527.110107421875
1685319176.1511362,17490000,2529.72998046875
1685319271.5577526,17520000,2631.929931640625
1685319366.898986,17550000,2565.77001953125
1685319462.3966904,17580000,2522.909912109375
1685319557.923091,17610000,2525.929931640625
1685319653.676401,17640000,2498.139892578125
1685319749.251319,17670000,1976.739990234375
1685319844.8189962,17700000,1851.43994140625
1685319943.5445526,17730000,1969.56005859375
1685320043.0812705,17760000,1977.3900146484375
1685320142.4687927,17790000,1718.9100341796875
1685320241.963103,17820000,1782.969970703125
1685320341.5470052,17850000,1674.1700439453125
1685320441.0305276,17880000,1667.8399658203125
1685320540.239978,17910000,1556.6300048828125
1685320635.8523753,17940000,1674.4599609375
1685320731.0880277,17970000,1638.010009765625
1685320826.4656858,18000000,1707.3399658203125
1685320922.0120127,18030000,1809.77001953125
1685321017.540879,18060000,1940.1700439453125
1685321113.5080585,18090000,1998.449951171875
1685321213.3420427,18120000,1954.219970703125
1685321312.847805,18150000,1860.7099609375
1685321411.707257,18180000,1582.0699462890625
1685321511.1356733,18210000,1626.77001953125
1685321610.5365806,18240000,1628.3399658203125
1685321710.191904,18270000,1340.3599853515625
1685321809.1874113,18300000,1333.5899658203125
1685321908.8386712,18330000,1130.72998046875
1685322008.308774,18360000,987.1300048828125
1685322107.9451993,18390000,1078.4100341796875
1685322207.4498756,18420000,1177.8599853515625
1685322305.6698391,18450000,1202.8299560546875
1685322405.1177912,18480000,1516.1099853515625
1685322504.632223,18510000,1760.47998046875
1685322604.0148664,18540000,1837.469970703125
1685322703.732821,18570000,2174.239990234375
1685322803.1750758,18600000,2212.22998046875
1685322899.9497046,18630000,2200.14990234375
1685322995.5259216,18660000,2140.669921875
1685323091.0516422,18690000,1883.760009765625
1685323186.3773377,18720000,1954.6400146484375
1685323281.6310034,18750000,2101.669921875
1685323377.085936,18780000,1968.1099853515625
1685323473.6940238,18810000,2029.3599853515625
1685323573.2552862,18840000,2077.18994140625
1685323672.7104533,18870000,1818.550048828125
1685323772.1653917,18900000,1922.6600341796875
1685323871.5380058,18930000,1798.1600341796875
1685323970.5634763,18960000,1956.6600341796875
1685324070.2012374,18990000,1607.449951171875
1685324169.818043,19020000,1694.6099853515625
1685324269.3141756,19050000,1576.0799560546875
1685324368.843409,19080000,1440.7099609375
1685324468.4321685,19110000,1440.1500244140625
1685324567.862404,19140000,1578.1500244140625
1685324667.4680753,19170000,1683.27001953125
1685324767.1712456,19200000,1643.9000244140625
1685324866.7853353,19230000,1594.4100341796875
1685324966.3077776,19260000,1352.050048828125
1685325065.947687,19290000,1203.1700439453125
1685325165.477887,19320000,1346.9100341796875
1685325264.936836,19350000,1207.3199462890625
1685325364.5597103,19380000,1486.3499755859375
1685325464.0220613,19410000,1559.5799560546875
1685325563.4677272,19440000,1699.06005859375
1685325662.909341,19470000,1923.47998046875
1685325762.5417275,19500000,1844.510009765625
1685325862.0532002,19530000,1856.800048828125
1685325961.4797595,19560000,2032.760009765625
1685326061.0453901,19590000,1789.7099609375
1685326160.6851747,19620000,1392.510009765625
1685326260.4834015,19650000,1387.989990234375
1685326360.0540113,19680000,1210.300048828125
1685326459.545676,19710000,1162.469970703125
1685326558.304036,19740000,1278.2099609375
1685326653.905665,19770000,1295.1800537109375
1685326749.2855988,19800000,1443.449951171875
1685326844.4950671,19830000,1637.5699462890625
1685326939.7716079,19860000,1821.5999755859375
1685327035.161324,19890000,1865.31005859375
1685327130.7511828,19920000,1805.97998046875
1685327226.042211,19950000,2022.9100341796875
1685327323.726012,19980000,1750.8399658203125
